cmaEs	differentialEvolution	es-0.02	es-0.25	es-0.5	ga-0.02	ga-0.25	ga-0.5	pso
2.2491240887182538	16.530898188419393	4.8184179133572815	15.894071710673856	23.69478314990517	11.616075374603296	19.674147544512053	24.5767580412487	23.82009037260099
2.24672249495777	17.274042906484866	4.717034296238539	16.84719237027645	22.67470116743685	11.075698295990112	18.63635848611043	24.3650136303213	23.862585373071063
2.187526291030264	17.39093665863021	4.794522767909931	16.48300896235341	23.60422092327104	10.859074873042283	19.015540072963105	24.40104700683305	23.598065117613643
2.178363863910149	17.062519461140013	4.629805065881373	16.1845929737723	23.766896666140664	10.89422018356479	18.941117386563192	24.46869549262509	23.38027763702682
2.2214720765797247	16.996508253504516	4.889094764402982	16.619091742629088	23.52873214833243	10.908579521493598	18.849954762722007	24.408008864935145	23.740262616298157
2.234217253048299	17.638560175421045	4.871198582476515	16.49754910709008	24.419258492078185	11.374526253487804	19.093847643980176	24.880304190795705	23.690750225182427
2.3094313253605327	17.918334137363903	4.756581040100036	16.860546320301655	24.134877310952334	11.23343923429849	18.75469031165487	24.4846240436858	23.98052217659466
2.3012258580429417	16.802034500993273	4.765080840259685	16.010012023658508	23.56090410461256	11.378216585625522	19.144086704348823	24.49388175908509	23.313507448243318
2.1302098077218337	17.426307341423907	4.779876423640204	16.77719647714982	22.94643080618769	11.328371429115878	18.93909860212237	24.516950631866848	24.23585358884228
2.204641342802207	17.40728613289564	4.799818424135471	16.19110669018347	23.115958075185	11.124014097625713	19.28023978531036	24.789825894079645	24.53342416063236
2.173339445167484	16.99202254930667	4.76353408138366	16.75880544271103	23.628128015788736	11.052829904485796	18.1640010802988	24.43098800641549	24.08187016688017
2.1021795125701987	18.055793294405376	4.869135586722433	16.453088339954125	23.50592670095062	11.131028576251676	19.15520655366232	24.396242106819717	24.03802069859922
2.0517809044554247	17.81740209689844	4.591870757468598	16.502679549805848	23.647520082890704	11.342835241040335	18.769250565199645	24.183432690998856	22.79223564189164
2.311194009505568	16.93687740185098	4.766956111019446	16.990978172160972	23.266156842952288	10.938510441104947	19.099006257377187	24.01752514357602	23.47432942848901
2.3021075002333933	17.332203371489726	4.710161839533916	16.051882922353055	22.9739241870917	11.216437936133872	19.05914039627152	24.656681097410672	23.75119959902658
2.0988279293829826	17.199223624995106	4.8950644977936815	16.65916197214762	23.90469230557028	11.377903855085266	18.873531855495497	24.57168602242776	24.40932407962059
2.166488843667225	17.56772604472739	4.843669951079084	16.0915731301795	23.632530485816183	11.303813907676572	19.00513375563733	24.53701325037154	24.167052531215685
2.162430181936697	16.422209355294743	4.775524461183301	16.342110729366226	23.233537980208208	11.0661384027647	19.8689455974915	24.841366572594456	23.915710419237737
2.120657800331831	17.353665953867363	4.766538840002868	16.454033335035856	23.28088813082305	11.727790998144473	19.09317258940678	24.21396384431997	23.86867814641584
2.205348943956841	17.255864498907055	4.774824890911748	16.64815327099756	23.53445051327689	11.256738614686784	19.254496520230035	24.148705620745336	23.228119174086668
2.1604525949481004	18.001478138429285	4.6705136170726025	16.723981785642092	23.700761938392056	11.126100969907029	19.11230654065641	23.79507470561397	23.706619131716245
2.1323438054857675	17.510333659038825	4.687654864708454	16.84449615564162	22.799432976911334	10.951156138339885	19.355589924379235	23.78961831461668	23.47303938570769
2.3196482819556685	17.21442193798389	4.795911833692222	16.59820633121086	23.10285867547247	11.223255361691866	18.977892432825637	24.94271324184913	24.2905442112492
2.133505178053134	17.310890044797755	4.6444002780977245	16.19126521700436	22.196827480590724	11.325471968925603	19.430189042436325	24.39331081688104	23.99623817649659
2.233055526091293	17.778138539799446	4.698667532847617	16.53675421241601	23.359470629785275	11.269241326700774	18.897135588853114	24.6587796719532	24.061863415674782
2.2732872597256866	17.29955042258003	4.804829942937715	16.57214668175112	23.3962862101901	10.955600985556826	18.623650427448077	24.700799410287697	24.188615854136803
2.079203657539328	17.108822678670407	4.950071187999651	16.48671525170218	22.972398500427943	11.06436164832273	18.947885848269465	24.45663026060872	23.387894845858472
2.1927698904030173	17.50488801388566	4.68641717710793	16.57011713825583	22.898160076327297	11.170116399579411	18.64938233479054	24.36740846116884	23.880842461531053
2.2293285649693115	18.1444588644955	4.815631639665395	16.32334458811975	23.617342603302657	10.979332621315928	18.894571177568647	24.64504428823385	24.43558954807795
2.3339129409305963	17.54325018421829	4.696327081558684	16.625671699841785	23.85273157112974	11.714184147294263	19.2545244854974	24.95999096836824	24.8485882146011
