cmaEs	differentialEvolution	es-0.02	es-0.25	es-0.5	ga-0.02	ga-0.25	ga-0.5	pso
260.68398124238286	188.5465363614105	276.9522825282225	828.8158702233449	807.060312864578	366.3504148691171	812.3918589343634	825.3131765637606	564.8540536346527
146.25907557142182	161.06914155714583	288.8458174916333	801.7413257740706	830.3976980181916	402.9501937357386	793.5809672459203	803.0137984702866	638.5743488668006
259.6863825101942	112.6851601226664	302.08180028179765	801.0801798773499	855.3426237875295	385.7388381606367	792.9058379508114	831.6446937533367	696.5325168803004
177.14780986429446	146.54917448502806	266.9904459838804	805.4140205834935	865.1161808744105	441.6834728413371	806.2823881433183	806.2823881433183	705.2356728760117
153.22814274613404	121.58076234146324	290.9508014064693	809.8557552415806	831.2736094375293	407.7674891401293	798.7774440290437	825.4052797449107	585.1385017394869
194.01686081009177	90.9698574476945	265.17901443637686	793.5704052290812	830.5718460091218	439.6258287295078	745.4871328167862	832.0029602021029	690.7980821936349
221.89423884062387	114.60977146474728	284.70419041134824	831.0321546052467	843.8344677420693	374.4744704769457	784.0277419392993	784.0277419392993	571.232833749804
166.16166687620546	144.93650719110474	275.32251928133235	806.95407312992	841.9261203947365	366.5434102907872	796.6307513921582	821.2300020360715	624.0375499830272
144.2753522750918	88.84164394951267	301.0177972062278	829.1249093710248	853.8531690485092	365.3515177599369	805.4389187160045	843.1401472153078	643.679209989183
193.0222112040317	190.40007210471856	287.3493677764385	807.4931367393635	832.9793301379798	410.9020755447257	783.5849808091856	811.3821059102598	491.4986262923768
167.15413272215494	136.85686156932536	282.319828617838	809.3746678717408	826.7594924255002	391.4679238765558	790.2902872306337	789.4224711000554	681.3956322447436
148.25170930985382	158.8425113611249	290.78283994206504	767.186637637629	835.3848626320251	486.6592269596697	787.8933595810412	830.1271318581687	568.0442571629305
172.12850490527114	196.2093532526441	262.5673249071541	843.6897418692579	823.6126746977143	349.34141639764687	784.9615559647598	810.9183330693472	597.9282805531029
186.0594181735445	110.33328676808104	297.5561492479137	749.0945449353463	846.9749355604258	427.7068459394867	764.1415940278689	851.1036568439496	581.8176178318179
205.0217773857645	101.78047772982428	278.0077264408799	730.78137822662	808.7174771901729	450.87411420515286	790.7289203545713	798.2892175521163	626.3046862600233
164.1689521941346	102.61519409617269	284.1883702912663	790.5063383396204	839.136672880808	357.7632764388693	738.0145916013558	821.0262123265405	646.5667031438838
179.09485047145256	168.72619901270355	303.01851239355665	809.7342700883387	845.4398937776161	380.363091879845	832.1202786057986	813.4116283045435	580.5432211393531
196.0433179334008	118.80803886428292	276.8063786302393	813.92139659955	813.92139659955	421.07280836508585	789.357909591363	807.8876392199903	796.724272254287
185.062656654825	101.18807221079248	294.54359777766206	803.6339601904959	860.5965010246695	371.6919660089024	820.2644880308754	855.3585115436423	752.9465262373568
133.32446772312971	117.96542820780816	291.1450343099192	799.7393040175255	811.8983671386316	378.7887159804056	817.8339433119024	849.1630238608903	727.5107999692398
170.13777879602117	134.46725744663786	283.59821799789063	823.9869536446489	830.6512898038027	423.3219798676474	789.804860493463	837.9372311202552	712.4604508009779
235.806304336807	133.66003657351737	272.96591834530795	769.6789744276228	845.7416099106391	399.9630853241776	795.5159708612797	795.5159708612797	557.8110886421377
209.93660717132136	155.58169572100667	290.65201856260967	818.669619424142	823.9333911676378	383.1645663486968	802.0182482982377	837.0912577503311	726.8027463490323
191.03254723370836	142.2046690589516	284.34796343378184	823.330067824832	846.4356918584759	344.72116821596694	809.8406515890748	801.6999802963052	684.7520589836092
197.00158895495224	139.14590047910417	282.6343823126567	818.9172574086133	865.9417182828273	399.2602680879662	784.8916691052159	826.1883818082749	589.6455685812518
177.10285610288463	161.298231212745	300.08635625358	780.7206204954147	811.2568051873661	442.1730095168914	779.5463164883283	813.012164835204	553.1175745143939
273.6141017660908	484.12348172559575	287.6151135050161	816.9980199052163	830.3455533445756	395.3098482642314	794.7403537456203	818.1830065267424	666.1782086642263
140.2892577787586	183.94074110394524	273.7925636971954	755.0502643489947	838.259312167749	421.95013881003786	814.1939312343706	794.5939020853228	486.8266559293197
173.12278320510575	151.25393753588503	284.32064594308326	843.6651964099708	766.2776566368185	371.57792445768905	799.9166164690017	811.0191997325979	530.0111920060563
209.94815832923985	112.4286877729652	260.1059842425003	789.8621169365194	871.0402801547903	391.9692429631529	771.6304182434862	810.7702725127157	806.8007361169618
