cmaEs	differentialEvolution	es-0.02	es-0.25	es-0.5	ga-0.02	ga-0.25	ga-0.5	pso
0.0001855341127126	4.339709611333279	1.2828563499740204	4.427983352818156	6.488519397246823	1.6040307866996977	5.007847067925663	7.143232245706845	6.872822965121168
0.0001944762076098	3.48240314893197	1.283325421145865	4.491154206492284	6.543437488360722	1.55065174050724	5.008343376872111	7.41900343932533	8.466816668445986
0.0003089322896689	4.1675998442245845	1.294574517743066	4.4157863546484535	6.393064217769575	1.5370218012993742	5.080339830740244	7.338071540556095	8.406454559392603
0.0003016209716795	3.1354934068144225	1.2677781816422629	4.462307026484996	6.286181099384407	1.6008025781191737	5.442253740314999	7.493942695363817	7.509779468295053
0.0002379287378804	3.990103960439371	1.2800605738284456	4.490332413265693	6.342308323222631	1.547748269377632	4.888557417337529	7.200647080223036	7.552381304969193
0.0002991230386369	3.661865907430265	1.2481403439942047	4.366063430565966	6.538380666804032	1.623872317771511	5.376762281934606	7.549954952708671	8.297244835001196
0.0002248495365538	3.221600049296175	1.326205746925449	4.545791720542895	6.2361681459819	1.6016492510811915	5.112175951384777	7.47849397464461	7.907352600285336
0.0002070275209643	3.652338077563099	1.290228577631654	4.5974417502316784	6.33741918409979	1.6381065680801887	5.374109756686991	7.85248044651138	8.984756937315153
0.0002039218686288	3.251556756704263	1.2426478419433418	4.532534675190041	6.091730648603692	1.5174776852167966	5.093614974658364	7.264316663261485	6.883907577250167
0.0002050273559637	3.8265844663019215	1.2145316058255051	4.518647567083916	6.156293351419252	1.556592291024288	5.302130945435373	7.378546481570085	8.31711680115497
0.000298265513285	3.894542729905359	1.303460620019849	4.247306744894612	6.397847193682048	1.6271777261717144	5.435095828545916	6.925048724452924	7.067451757175212
0.0002900223651988	3.490907676320732	1.3044828107982491	4.54515025250294	6.549799254358593	1.5788517805069386	5.379572856159821	7.105466318956339	8.665885676630637
0.0002800558407367	3.794797284021967	1.2939548689780302	4.421274784272959	6.588020183194884	1.5041005233416085	5.4260935145209785	7.0754331391150425	8.054819007994304
0.000148278005332	4.39621956462764	1.280086658387464	4.384255108083597	5.873721469530344	1.6099316622713995	5.183600033589433	7.118254056144063	8.200429783430549
0.000393660718889	3.6647155742747	1.294903393004708	4.546557618609016	6.385566388400679	1.6125246415818624	5.04677381169948	7.457200178019253	7.631376411576011
0.0002419470447454	3.958541086113657	1.2866614519119617	4.490682432756439	6.019462380799501	1.625509286481282	5.361274614013621	7.212450992316559	7.435947380267978
0.0002321088132695	4.1944449034427	1.293901750206534	4.263040166782816	6.364608840721047	1.6207964591193913	5.301082968281423	6.858996481979137	8.042974119254316
0.0002091599208057	4.8077349213923375	1.195861342031428	4.325017508654105	6.299713951056128	1.6665244317068555	5.158715318145084	7.559621375988767	8.809085016234715
0.0002605580772372	3.4954129879061138	1.294118068033193	4.500577761351947	6.171242360965345	1.6363552172652702	5.333259556409391	7.584775745648979	8.925449371174123
0.0003502385899439	4.208053823703774	1.2776974146002684	4.348314750527391	6.192844279275998	1.6629137425882528	5.450002083002409	7.076615066828122	7.839351874248446
0.0002195650059878	4.003180308125431	1.2521510740325448	4.392204004068087	6.445171883321335	1.5975061186878785	5.079275763206768	7.480005256772093	7.1938942104755546
0.000278881152911	3.810443962532841	1.2595119323241628	4.517313081762731	6.17084879566082	1.571915008864722	5.308999085778187	7.447638671269273	7.502453576690466
0.0002384711879146	3.9296742146784527	1.269947320639051	4.558825754806435	6.462755828254667	1.5668001148043316	5.145352778201267	7.19943091964555	8.695211890212923
0.0003143202332142	3.116187194931463	1.30674047323275	4.610922082290051	6.5219181043902825	1.6108686569422623	4.683992820847549	7.497937986194029	7.444867517854949
0.0002257820690373	3.743420833398212	1.2321669907488797	4.69727137097678	6.447098590682299	1.6911609708847126	5.197292158882085	7.544658881614752	8.584624333052043
0.0002087568402381	3.459666243127564	1.304394070601567	4.522405873850116	6.335414982267868	1.584234965391709	5.076882355698068	7.350032473732644	7.699002420853208
0.0002888788090564	3.779103670404867	1.2961195243585046	4.526736515893788	6.275058458723279	1.5835382621183418	5.124899792117503	7.489973064837322	8.049330282829851
0.0002020491481062	3.8354352668368414	1.2444073726617917	4.608022518293519	6.429329459575644	1.5959414337109326	5.098093809501811	7.261119764095904	7.820122518676392
0.0002286986017519	3.7790249040257335	1.2806154292486749	4.523846655845129	6.283763767014874	1.4660306120845477	5.174851397841124	7.927523205281691	8.355294964706847
0.00022500423965	3.3090257605423523	1.294987520041289	4.576324772770567	6.048144586389445	1.652718440342654	5.233784002643749	7.50072792723959	7.987062858561395
